time,satellite,elevation_deg,azimuth_deg,distance_km,lat_subpoint,lon_subpoint,height_km
2025-10-28 14:03:26,STARLINK-33572,23.8,339.38,1017.15,32.1,117.74,474.17
2025-10-28 14:04:26,STARLINK-33572,17.43,359.07,1239.71,34.78,120.78,474.57
2025-10-28 14:05:26,STARLINK-33572,11.36,11.07,1546.32,37.36,124.03,474.99
2025-10-28 14:06:26,STARLINK-33572,6.38,18.63,1895.62,39.83,127.53,475.42
2025-10-28 14:07:26,STARLINK-33572,2.26,23.74,2266.81,42.17,131.29,475.85
2025-10-28 13:48:26,STARLINK-33601,0.06,236.94,2494.28,12.08,102.79,473.4
2025-10-28 13:49:26,STARLINK-33601,3.91,240.31,2104.16,15.11,104.97,473.37
2025-10-28 13:50:26,STARLINK-33601,8.59,245.21,1725.13,18.12,107.22,473.44
2025-10-28 13:51:26,STARLINK-33601,14.57,252.94,1368.52,21.09,109.55,473.59
2025-10-28 13:52:26,STARLINK-33601,22.39,266.41,1059.32,24.01,111.99,473.81
2025-10-28 13:53:26,STARLINK-33601,30.66,291.2,852.54,26.89,114.55,474.1
2025-10-28 13:54:26,STARLINK-33601,31.87,326.8,829.58,29.71,117.26,474.45
2025-10-28 13:55:26,STARLINK-33601,24.34,354.67,1003.07,32.46,120.13,474.83
2025-10-28 13:56:26,STARLINK-33601,16.17,10.08,1295.79,35.12,123.2,475.25
2025-10-28 13:57:26,STARLINK-33601,9.83,18.77,1644.34,37.69,126.48,475.68
2025-10-28 13:58:26,STARLINK-33601,4.93,24.19,2018.91,40.14,130.01,476.12
2025-10-28 13:59:26,STARLINK-33601,0.94,27.9,2406.14,42.46,133.81,476.56
2025-10-28 13:23:26,STARLINK-33569,3.48,223.95,2142.06,11.14,108.22,473.3
2025-10-28 13:24:26,STARLINK-33569,8.41,225.3,1736.46,14.18,110.38,473.24
2025-10-28 13:25:26,STARLINK-33569,15.16,227.51,1338.45,17.2,112.6,473.27
2025-10-28 13:26:26,STARLINK-33569,25.85,231.82,960.13,20.18,114.91,473.38
2025-10-28 13:27:26,STARLINK-33569,45.79,244.2,640.35,23.12,117.31,473.57
2025-10-28 13:28:26,STARLINK-33569,68.06,320.0,507.97,26.02,119.84,473.83
2025-10-28 13:29:26,STARLINK-33569,41.8,18.3,682.89,28.86,122.5,474.15
2025-10-28 13:30:26,STARLINK-33569,23.83,28.4,1016.83,31.63,125.31,474.51
2025-10-28 13:31:26,STARLINK-33569,14.01,32.26,1399.41,34.32,128.32,474.91
2025-10-28 13:32:26,STARLINK-33569,7.63,34.34,1798.77,36.92,131.53,475.33
2025-10-28 13:33:26,STARLINK-33569,2.9,35.68,2204.58,39.41,134.99,475.76
2025-10-28 15:03:26,STARLINK-33569,1.14,286.36,2381.23,28.85,98.62,474.14
2025-10-28 15:04:26,STARLINK-33569,3.19,295.96,2175.51,31.62,101.44,474.5
2025-10-28 15:05:26,STARLINK-33569,4.76,307.25,2032.33,34.31,104.44,474.9
2025-10-28 15:06:26,STARLINK-33569,5.53,319.77,1965.87,36.91,107.65,475.32
2025-10-28 15:07:26,STARLINK-33569,5.32,332.62,1983.98,39.4,111.11,475.74
2025-10-28 15:08:26,STARLINK-33569,4.19,344.71,2084.26,41.76,114.82,476.17
2025-10-28 15:09:26,STARLINK-33569,2.39,355.31,2255.26,43.98,118.83,476.58
2025-10-28 15:10:26,STARLINK-33569,0.24,4.2,2481.7,46.02,123.15,476.96
2025-10-28 13:25:26,STARLINK-33598,3.4,225.18,2147.21,11.36,107.89,472.29
2025-10-28 13:26:26,STARLINK-33598,8.29,226.8,1742.38,14.4,110.05,472.21
2025-10-28 13:27:26,STARLINK-33598,14.97,229.43,1345.55,17.41,112.28,472.23
2025-10-28 13:28:26,STARLINK-33598,25.42,234.55,969.2,20.39,114.6,472.33
2025-10-28 13:29:26,STARLINK-33598,44.4,248.78,652.64,23.33,117.01,472.51
2025-10-28 13:30:26,STARLINK-33598,63.99,317.93,521.79,26.22,119.54,472.75
2025-10-28 13:31:26,STARLINK-33598,40.89,14.38,691.99,29.06,122.21,473.06
2025-10-28 13:32:26,STARLINK-33598,23.58,26.23,1022.09,31.82,125.04,473.41
2025-10-28 13:33:26,STARLINK-33598,13.89,30.84,1402.58,34.51,128.06,473.8
2025-10-28 13:34:26,STARLINK-33598,7.56,33.33,1800.71,37.1,131.3,474.21
2025-10-28 13:35:26,STARLINK-33598,2.86,34.93,2205.72,39.58,134.77,474.62
2025-10-28 15:05:26,STARLINK-33598,0.87,286.98,2406.75,29.09,98.38,473.05
2025-10-28 15:06:26,STARLINK-33598,2.88,296.5,2202.73,31.85,101.22,473.4
2025-10-28 15:07:26,STARLINK-33598,4.4,307.65,2060.57,34.54,104.24,473.79
2025-10-28 15:08:26,STARLINK-33598,5.17,320.0,1994.03,37.13,107.47,474.19
2025-10-28 15:09:26,STARLINK-33598,4.98,332.66,2010.75,39.61,110.95,474.61
2025-10-28 15:10:26,STARLINK-33598,3.89,344.61,2108.55,41.96,114.69,475.03
2025-10-28 15:11:26,STARLINK-33598,2.15,355.14,2276.52,44.16,118.73,475.43
2025-10-28 15:12:26,STARLINK-33598,0.04,4.01,2499.84,46.19,123.08,475.81
2025-10-28 13:44:26,STARLINK-33567,2.18,236.05,2269.76,13.12,104.6,473.42
2025-10-28 13:45:26,STARLINK-33567,6.53,239.69,1879.44,16.14,106.8,473.45
2025-10-28 13:46:26,STARLINK-33567,12.06,245.27,1503.02,19.13,109.07,473.56
2025-10-28 13:47:26,STARLINK-33567,19.53,254.81,1156.35,22.09,111.44,473.76
2025-10-28 13:48:26,STARLINK-33567,29.44,273.29,877.55,25.0,113.92,474.03
2025-10-28 13:49:26,STARLINK-33567,36.78,308.38,748.34,27.86,116.52,474.35
2025-10-28 13:50:26,STARLINK-33567,31.28,346.03,841.12,30.66,119.29,474.73
2025-10-28 13:51:26,STARLINK-33567,21.17,7.0,1100.75,33.38,122.22,475.15
2025-10-28 13:52:26,STARLINK-33567,13.28,17.65,1438.79,36.01,125.36,475.59
2025-10-28 13:53:26,STARLINK-33567,7.49,23.79,1810.83,38.54,128.72,476.05
2025-10-28 13:54:26,STARLINK-33567,2.98,27.75,2198.47,40.95,132.34,476.51
2025-10-28 13:32:26,STARLINK-33574,0.89,228.64,2403.19,10.43,105.45,473.44
2025-10-28 13:33:26,STARLINK-33574,5.07,230.69,2000.33,13.48,107.59,473.39
2025-10-28 13:34:26,STARLINK-33574,10.38,233.78,1603.81,16.5,109.8,473.44
2025-10-28 13:35:26,STARLINK-33574,17.82,239.03,1222.19,19.49,112.09,473.57
2025-10-28 13:36:26,STARLINK-33574,29.41,249.82,877.63,22.44,114.47,473.78
2025-10-28 13:37:26,STARLINK-33574,46.32,279.36,636.01,25.35,116.96,474.06
2025-10-28 13:38:26,STARLINK-33574,46.93,340.17,630.77,28.2,119.58,474.4
2025-10-28 13:39:26,STARLINK-33574,30.03,11.0,866.13,30.99,122.36,474.78
2025-10-28 13:40:26,STARLINK-33574,18.24,22.18,1208.21,33.7,125.32,475.21
2025-10-28 13:41:26,STARLINK-33574,10.7,27.6,1588.54,36.32,128.49,475.65
2025-10-28 13:42:26,STARLINK-33574,5.33,30.81,1984.1,38.84,131.88,476.1
2025-10-28 13:43:26,STARLINK-33574,1.13,32.96,2386.06,41.23,135.53,476.56
2025-10-28 15:13:26,STARLINK-33574,0.69,292.27,2430.94,30.97,98.48,474.77
2025-10-28 13:31:26,STARLINK-33570,0.35,227.94,2462.52,9.87,105.26,474.03
2025-10-28 13:32:26,STARLINK-33570,4.42,229.8,2058.68,12.92,107.4,473.96
2025-10-28 13:33:26,STARLINK-33570,9.54,232.58,1660.17,15.95,109.59,473.97
2025-10-28 13:34:26,STARLINK-33570,16.61,237.19,1274.39,18.94,111.86,474.08
2025-10-28 13:35:26,STARLINK-33570,27.55,246.41,919.99,21.9,114.22,474.26
2025-10-28 13:36:26,STARLINK-33570,44.65,271.13,652.83,24.82,116.69,474.52
2025-10-28 13:37:26,STARLINK-33570,50.15,332.61,604.18,27.68,119.29,474.83
2025-10-28 13:38:26,STARLINK-33570,32.77,9.27,814.24,30.48,122.04,475.19
2025-10-28 13:39:26,STARLINK-33570,19.83,21.71,1148.31,33.2,124.96,475.6
2025-10-28 13:40:26,STARLINK-33570,11.75,27.46,1526.11,35.84,128.09,476.02
2025-10-28 13:41:26,STARLINK-33570,6.1,30.77,1920.87,38.38,131.43,476.46
2025-10-28 13:42:26,STARLINK-33570,1.75,32.96,2322.72,40.8,135.04,476.9
2025-10-28 15:12:26,STARLINK-33570,0.49,290.65,2453.38,30.44,98.13,475.18
2025-10-28 15:13:26,STARLINK-33570,2.3,300.17,2265.11,33.17,101.05,475.58
2025-10-28 14:02:26,STARLINK-33591,1.71,246.27,2312.33,15.71,102.26,470.96
2025-10-28 14:03:26,STARLINK-33591,5.65,251.59,1946.05,18.71,104.52,471.07
2025-10-28 14:04:26,STARLINK-33591,10.31,259.37,1603.69,21.68,106.88,471.27
2025-10-28 14:05:26,STARLINK-33591,15.79,271.34,1306.03,24.6,109.34,471.54
2025-10-28 14:06:26,STARLINK-33591,21.26,290.05,1091.78,27.46,111.93,471.87
2025-10-28 14:07:26,STARLINK-33591,23.72,315.67,1016.06,30.27,114.67,472.25
2025-10-28 14:08:26,STARLINK-33591,20.82,340.82,1107.8,33.01,117.58,472.67
2025-10-28 14:09:26,STARLINK-33591,15.27,358.78,1332.4,35.65,120.69,473.12
2025-10-28 14:10:26,STARLINK-33591,9.89,10.26,1635.23,38.2,124.02,473.58
2025-10-28 14:11:26,STARLINK-33591,5.31,17.78,1979.69,40.63,127.61,474.04
2025-10-28 14:12:26,STARLINK-33591,1.45,22.99,2346.36,42.92,131.47,474.49
2025-10-28 13:19:26,STARLINK-33573,3.63,221.5,2124.74,10.78,108.92,471.84
2025-10-28 13:20:26,STARLINK-33573,8.61,222.32,1717.71,13.83,111.07,471.68
2025-10-28 13:21:26,STARLINK-33573,15.52,223.65,1317.71,16.84,113.29,471.63
2025-10-28 13:22:26,STARLINK-33573,26.66,226.27,936.5,19.83,115.59,471.65
2025-10-28 13:23:26,STARLINK-33573,48.56,234.31,613.25,22.78,117.98,471.76
2025-10-28 13:24:26,STARLINK-33573,76.03,333.63,485.29,25.68,120.49,471.94
2025-10-28 13:25:26,STARLINK-33573,42.24,27.02,675.14,28.53,123.13,472.17
2025-10-28 13:26:26,STARLINK-33573,23.67,32.92,1017.84,31.31,125.93,472.46
2025-10-28 13:27:26,STARLINK-33573,13.81,35.17,1404.82,34.01,128.92,472.78
2025-10-28 13:28:26,STARLINK-33573,7.45,36.4,1806.77,36.62,132.11,473.13
2025-10-28 13:29:26,STARLINK-33573,2.74,37.23,2214.3,39.13,135.53,473.49
2025-10-28 14:59:26,STARLINK-33573,1.8,285.87,2306.75,28.61,99.35,472.16
2025-10-28 15:00:26,STARLINK-33573,3.91,295.83,2102.27,31.39,102.15,472.45
2025-10-28 15:01:26,STARLINK-33573,5.49,307.57,1963.33,34.09,105.14,472.77
2025-10-28 15:02:26,STARLINK-33573,6.2,320.58,1904.79,36.7,108.34,473.12
2025-10-28 15:03:26,STARLINK-33573,5.84,333.79,1934.07,39.2,111.77,473.48
2025-10-28 15:04:26,STARLINK-33573,4.53,346.05,2047.13,41.57,115.47,473.84
2025-10-28 15:05:26,STARLINK-33573,2.58,356.63,2230.76,43.8,119.46,474.2
2025-10-28 15:06:26,STARLINK-33573,0.3,5.4,2468.49,45.86,123.76,474.53
2025-10-28 13:55:26,STARLINK-33568,1.6,242.04,2326.66,14.43,102.94,472.43
2025-10-28 13:56:26,STARLINK-33568,5.65,246.62,1949.05,17.44,105.17,472.46
2025-10-28 13:57:26,STARLINK-33568,10.57,253.4,1590.28,20.42,107.48,472.58
2025-10-28 13:58:26,STARLINK-33568,16.69,264.21,1268.4,23.36,109.89,472.77
2025-10-28 13:59:26,STARLINK-33568,23.62,282.41,1020.71,26.25,112.43,473.04
2025-10-28 14:00:26,STARLINK-33568,27.86,310.45,911.08,29.08,115.1,473.35
2025-10-28 14:01:26,STARLINK-33568,24.85,339.84,986.93,31.85,117.93,473.72
2025-10-28 14:02:26,STARLINK-33568,18.04,359.92,1213.6,34.53,120.95,474.11
2025-10-28 14:03:26,STARLINK-33568,11.71,11.87,1524.48,37.12,124.19,474.53
2025-10-28 14:04:26,STARLINK-33568,6.59,19.29,1877.19,39.61,127.66,474.96
2025-10-28 14:05:26,STARLINK-33568,2.41,24.27,2250.98,41.96,131.4,475.39
2025-10-28 13:25:26,STARLINK-33593,0.03,224.66,2492.39,8.88,105.97,472.24
2025-10-28 13:26:26,STARLINK-33593,4.07,225.92,2085.21,11.93,108.09,472.11
2025-10-28 13:27:26,STARLINK-33593,9.15,227.77,1681.66,14.96,110.27,472.07
2025-10-28 13:28:26,STARLINK-33593,16.21,230.84,1287.6,17.97,112.51,472.12
2025-10-28 13:29:26,STARLINK-33593,27.48,237.04,917.95,20.94,114.84,472.26
2025-10-28 13:30:26,STARLINK-33593,47.78,255.49,620.82,23.88,117.28,472.47
2025-10-28 13:31:26,STARLINK-33593,60.62,332.48,536.69,26.76,119.83,472.75
2025-10-28 13:32:26,STARLINK-33593,37.07,15.92,742.12,29.58,122.53,473.08
2025-10-28 13:33:26,STARLINK-33593,21.62,26.38,1082.73,32.33,125.4,473.45
2025-10-28 13:34:26,STARLINK-33593,12.7,30.77,1466.27,35.0,128.45,473.85
2025-10-28 13:35:26,STARLINK-33593,6.73,33.22,1865.33,37.58,131.73,474.27
2025-10-28 13:36:26,STARLINK-33593,2.2,34.83,2270.5,40.03,135.25,474.7
2025-10-28 15:06:26,STARLINK-33593,1.11,288.65,2381.33,29.64,98.73,473.06
2025-10-28 15:07:26,STARLINK-33593,3.04,298.41,2186.91,32.39,101.6,473.44
2025-10-28 15:08:26,STARLINK-33593,4.45,309.72,2056.43,35.06,104.66,473.84
2025-10-28 15:09:26,STARLINK-33593,5.06,322.11,2002.85,37.63,107.94,474.26
2025-10-28 15:10:26,STARLINK-33593,4.73,334.65,2032.31,40.09,111.46,474.69
2025-10-28 15:11:26,STARLINK-33593,3.54,346.36,2141.15,42.41,115.26,475.11
2025-10-28 15:12:26,STARLINK-33593,1.74,356.6,2317.7,44.58,119.36,475.51
2025-10-28 13:58:26,STARLINK-33588,3.21,251.0,2167.64,17.7,102.7,472.33
2025-10-28 13:59:26,STARLINK-33588,7.29,257.62,1818.31,20.68,105.02,472.47
2025-10-28 14:00:26,STARLINK-33588,12.02,267.34,1503.25,23.61,107.45,472.68
2025-10-28 14:01:26,STARLINK-33588,17.12,282.04,1250.24,26.5,109.99,472.96
2025-10-28 14:02:26,STARLINK-33588,20.98,303.22,1104.01,29.33,112.68,473.29
2025-10-28 14:03:26,STARLINK-33588,20.87,327.83,1108.13,32.09,115.52,473.67
2025-10-28 14:04:26,STARLINK-33588,16.9,348.69,1260.97,34.76,118.56,474.08
2025-10-28 14:05:26,STARLINK-33588,11.82,3.11,1517.63,37.35,121.82,474.51
2025-10-28 14:06:26,STARLINK-33588,7.14,12.67,1834.15,39.82,125.31,474.95
2025-10-28 14:07:26,STARLINK-33588,3.1,19.22,2183.58,42.16,129.08,475.38
2025-10-28 13:41:26,STARLINK-33582,0.01,233.17,2499.21,11.0,103.67,473.37
2025-10-28 13:42:26,STARLINK-33582,3.92,235.91,2102.31,14.04,105.82,473.32
2025-10-28 13:43:26,STARLINK-33582,8.75,239.91,1713.52,17.05,108.05,473.37
2025-10-28 13:44:26,STARLINK-33582,15.11,246.35,1342.14,20.04,110.35,473.5
2025-10-28 13:45:26,STARLINK-33582,24.04,258.17,1009.84,22.98,112.75,473.71
2025-10-28 13:46:26,STARLINK-33582,35.25,282.98,770.98,25.88,115.26,473.98
2025-10-28 13:47:26,STARLINK-33582,38.37,325.71,725.81,28.72,117.91,474.31
2025-10-28 13:48:26,STARLINK-33582,28.27,358.2,903.86,31.5,120.73,474.69
2025-10-28 13:49:26,STARLINK-33582,18.19,13.7,1209.73,34.19,123.72,475.1
2025-10-28 13:50:26,STARLINK-33582,11.0,21.71,1569.49,36.79,126.92,475.53
2025-10-28 13:51:26,STARLINK-33582,5.7,26.5,1952.46,39.29,130.36,475.96
2025-10-28 13:52:26,STARLINK-33582,1.5,29.71,2346.07,41.66,134.07,476.4
2025-10-28 13:49:26,STARLINK-32755,1.7,320.47,2346.79,39.36,104.64,483.72
2025-10-28 13:50:26,STARLINK-32755,5.67,325.07,1975.43,38.01,108.97,483.48
2025-10-28 13:51:26,STARLINK-32755,10.46,331.76,1622.26,36.48,113.12,483.22
2025-10-28 13:52:26,STARLINK-32755,16.36,342.23,1304.22,34.8,117.09,482.93
2025-10-28 13:53:26,STARLINK-32755,23.05,359.48,1055.5,32.97,120.88,482.62
2025-10-28 13:54:26,STARLINK-32755,27.52,26.0,934.67,31.02,124.51,482.31
2025-10-28 13:55:26,STARLINK-32755,25.3,54.95,990.35,28.96,127.98,482.0
2025-10-28 13:56:26,STARLINK-32755,18.86,75.72,1198.11,26.8,131.3,481.7
2025-10-28 13:57:26,STARLINK-32755,12.53,88.33,1495.34,24.55,134.49,481.41
2025-10-28 13:58:26,STARLINK-32755,7.33,96.17,1838.36,22.22,137.55,481.16
2025-10-28 13:59:26,STARLINK-32755,3.07,101.4,2204.91,19.83,140.51,480.94
2025-10-28 14:33:26,STARLINK-32794,2.14,317.61,2301.18,38.36,104.24,483.25
2025-10-28 14:34:26,STARLINK-32794,6.38,321.22,1915.98,36.87,108.43,482.98
2025-10-28 14:35:26,STARLINK-32794,11.72,326.63,1543.73,35.22,112.45,482.69
2025-10-28 14:36:26,STARLINK-32794,18.87,335.64,1198.82,33.43,116.29,482.39
2025-10-28 14:37:26,STARLINK-32794,28.35,352.6,914.98,31.51,119.95,482.08
2025-10-28 14:38:26,STARLINK-32794,36.38,24.94,765.39,29.47,123.46,481.77
2025-10-28 14:39:26,STARLINK-32794,32.62,63.1,827.21,27.33,126.82,481.47
2025-10-28 14:40:26,STARLINK-32794,22.7,85.98,1064.14,25.1,130.04,481.18
2025-10-28 14:41:26,STARLINK-32794,14.51,97.66,1388.71,22.8,133.13,480.93
2025-10-28 14:42:26,STARLINK-32794,8.47,104.28,1752.05,20.42,136.11,480.71
2025-10-28 14:43:26,STARLINK-32794,3.81,108.5,2133.41,17.99,138.99,480.54
2025-10-28 13:20:26,STARLINK-32807,2.95,328.11,2220.36,40.3,108.05,483.42
2025-10-28 13:21:26,STARLINK-32807,6.63,335.37,1895.45,39.09,112.51,483.2
2025-10-28 13:22:26,STARLINK-32807,10.65,345.51,1609.21,37.69,116.8,482.94
2025-10-28 13:23:26,STARLINK-32807,14.59,359.73,1387.34,36.13,120.91,482.66
2025-10-28 13:24:26,STARLINK-32807,17.22,18.44,1265.38,34.41,124.84,482.36
2025-10-28 13:25:26,STARLINK-32807,17.04,39.14,1273.01,32.56,128.6,482.04
2025-10-28 13:26:26,STARLINK-32807,14.15,57.39,1408.2,30.58,132.19,481.72
2025-10-28 13:27:26,STARLINK-32807,10.15,71.09,1639.36,28.5,135.63,481.4
2025-10-28 13:28:26,STARLINK-32807,6.15,80.82,1931.68,26.32,138.92,481.1
2025-10-28 13:29:26,STARLINK-32807,2.5,87.79,2260.73,24.05,142.08,480.82
2025-10-28 14:58:26,STARLINK-32807,1.43,303.56,2371.75,34.58,100.52,482.36
2025-10-28 14:59:26,STARLINK-32807,5.71,302.25,1969.75,32.74,104.29,482.05
2025-10-28 15:00:26,STARLINK-32807,11.21,300.17,1572.94,30.78,107.9,481.73
2025-10-28 15:01:26,STARLINK-32807,19.08,296.44,1188.94,28.7,111.35,481.41
2025-10-28 15:02:26,STARLINK-32807,32.0,288.17,838.19,26.53,114.66,481.11
2025-10-28 15:03:26,STARLINK-32807,53.59,260.21,586.47,24.27,117.83,480.82
2025-10-28 15:04:26,STARLINK-32807,54.14,181.73,582.42,21.94,120.88,480.57
2025-10-28 15:05:26,STARLINK-32807,32.38,152.68,829.67,19.54,123.82,480.36
2025-10-28 15:06:26,STARLINK-32807,19.27,144.18,1178.95,17.09,126.67,480.19
2025-10-28 15:07:26,STARLINK-32807,11.3,140.35,1562.38,14.59,129.44,480.08
2025-10-28 15:08:26,STARLINK-32807,5.75,138.19,1958.91,12.05,132.14,480.02
2025-10-28 15:09:26,STARLINK-32807,1.46,136.8,2360.75,9.48,134.78,480.03
2025-10-28 14:03:26,STARLINK-32804,0.52,321.68,2465.88,40.41,103.98,481.75
2025-10-28 14:04:26,STARLINK-32804,4.13,326.67,2104.93,39.21,108.45,481.51
2025-10-28 14:05:26,STARLINK-32804,8.3,333.64,1764.26,37.83,112.75,481.23
2025-10-28 14:06:26,STARLINK-32804,13.12,343.89,1460.03,36.28,116.88,480.93
2025-10-28 14:07:26,STARLINK-32804,18.19,359.34,1221.56,34.58,120.83,480.61
2025-10-28 14:08:26,STARLINK-32804,21.68,21.15,1094.07,32.74,124.61,480.28
2025-10-28 14:09:26,STARLINK-32804,20.99,45.55,1116.93,30.77,128.22,479.94
2025-10-28 14:10:26,STARLINK-32804,16.71,65.58,1282.15,28.7,131.67,479.61
2025-10-28 14:11:26,STARLINK-32804,11.6,79.27,1544.28,26.52,134.98,479.3
2025-10-28 14:12:26,STARLINK-32804,6.95,88.36,1862.13,24.26,138.15,479.01
2025-10-28 14:13:26,STARLINK-32804,2.95,94.61,2210.88,21.93,141.2,478.76
2025-10-28 14:03:26,STARLINK-32781,0.32,321.37,2491.96,40.47,103.65,483.31
2025-10-28 14:04:26,STARLINK-32781,3.9,326.24,2130.05,39.29,108.14,483.13
2025-10-28 14:05:26,STARLINK-32781,8.04,333.03,1787.58,37.93,112.45,482.9
2025-10-28 14:06:26,STARLINK-32781,12.83,342.98,1480.01,36.39,116.59,482.65
2025-10-28 14:07:26,STARLINK-32781,17.94,357.99,1235.47,34.7,120.55,482.37
2025-10-28 14:08:26,STARLINK-32781,21.66,19.39,1098.31,32.87,124.34,482.08
2025-10-28 14:09:26,STARLINK-32781,21.31,43.87,1109.79,30.91,127.96,481.79
2025-10-28 14:10:26,STARLINK-32781,17.18,64.37,1265.95,28.84,131.42,481.49
2025-10-28 14:11:26,STARLINK-32781,12.05,78.49,1522.52,26.67,134.73,481.21
2025-10-28 14:12:26,STARLINK-32781,7.34,87.85,1837.21,24.42,137.91,480.95
2025-10-28 14:13:26,STARLINK-32781,3.28,94.25,2184.14,22.09,140.97,480.72
2025-10-28 13:28:26,STARLINK-32809,0.75,327.28,2448.45,41.69,106.03,484.58
2025-10-28 13:29:26,STARLINK-32809,3.89,334.16,2133.71,40.77,110.7,484.43
2025-10-28 13:30:26,STARLINK-32809,7.19,343.28,1854.55,39.64,115.23,484.24
2025-10-28 13:31:26,STARLINK-32809,10.35,355.35,1630.8,38.32,119.59,484.01
2025-10-28 13:32:26,STARLINK-32809,12.71,10.67,1488.83,36.83,123.77,483.75
2025-10-28 13:33:26,STARLINK-32809,13.35,28.09,1453.51,35.18,127.78,483.47
2025-10-28 13:34:26,STARLINK-32809,11.94,44.96,1532.49,33.38,131.62,483.17
2025-10-28 13:35:26,STARLINK-32809,9.15,59.05,1709.8,31.46,135.28,482.86
2025-10-28 13:36:26,STARLINK-32809,5.87,69.88,1958.43,29.42,138.78,482.55
2025-10-28 13:37:26,STARLINK-32809,2.6,78.01,2254.18,27.28,142.13,482.25
2025-10-28 15:07:26,STARLINK-32809,3.41,308.85,2178.47,35.37,103.37,483.48
2025-10-28 15:08:26,STARLINK-32809,8.23,309.32,1775.56,33.59,107.22,483.18
2025-10-28 15:09:26,STARLINK-32809,14.79,309.99,1378.63,31.68,110.9,482.88
2025-10-28 15:10:26,STARLINK-32809,25.08,311.16,997.43,29.66,114.42,482.57
2025-10-28 15:11:26,STARLINK-32809,44.69,314.26,662.66,27.53,117.79,482.27
2025-10-28 15:12:26,STARLINK-32809,82.85,5.34,485.49,25.3,121.02,481.98
2025-10-28 15:13:26,STARLINK-32809,49.15,121.13,620.91,23.0,124.12,481.73
2025-10-28 13:35:26,STARLINK-11417 [DTC],0.5,290.93,2082.48,29.97,101.49,348.72
2025-10-28 13:36:26,STARLINK-11417 [DTC],4.38,285.22,1704.34,27.79,104.99,348.41
2025-10-28 13:37:26,STARLINK-11417 [DTC],9.1,276.23,1353.6,25.51,108.33,348.11
2025-10-28 13:38:26,STARLINK-11417 [DTC],14.72,261.15,1059.97,23.15,111.55,347.85
2025-10-28 13:39:26,STARLINK-11417 [DTC],19.54,236.4,884.08,20.71,114.64,347.62
2025-10-28 13:40:26,STARLINK-11417 [DTC],19.05,206.04,898.72,18.21,117.62,347.43
2025-10-28 13:41:26,STARLINK-11417 [DTC],13.84,182.75,1096.13,15.66,120.52,347.3
2025-10-28 13:42:26,STARLINK-11417 [DTC],8.3,168.75,1400.39,13.06,123.33,347.23
2025-10-28 13:43:26,STARLINK-11417 [DTC],3.72,160.32,1755.83,10.42,126.09,347.23
2025-10-28 13:21:26,STARLINK-11583 [DTC],2.29,294.76,1902.68,30.68,103.63,350.18
2025-10-28 13:22:26,STARLINK-11583 [DTC],6.88,289.8,1509.63,28.53,107.18,349.86
2025-10-28 13:23:26,STARLINK-11583 [DTC],13.05,281.18,1139.71,26.29,110.57,349.55
2025-10-28 13:24:26,STARLINK-11583 [DTC],21.65,264.08,827.13,23.95,113.83,349.27
2025-10-28 13:25:26,STARLINK-11583 [DTC],29.37,229.45,661.21,21.54,116.96,349.02
2025-10-28 13:26:26,STARLINK-11583 [DTC],24.86,189.34,747.68,19.06,119.98,348.81
2025-10-28 13:27:26,STARLINK-11583 [DTC],15.61,167.28,1024.2,16.52,122.9,348.65
2025-10-28 13:28:26,STARLINK-11583 [DTC],8.67,156.55,1380.16,13.94,125.74,348.55
2025-10-28 13:29:26,STARLINK-11583 [DTC],3.64,150.6,1767.11,11.31,128.51,348.52
2025-10-28 14:03:26,STARLINK-11550 [DTC],1.56,299.16,1940.61,31.99,103.69,339.26
2025-10-28 14:04:26,STARLINK-11550 [DTC],6.13,295.85,1533.2,29.91,107.35,338.93
2025-10-28 14:05:26,STARLINK-11550 [DTC],12.47,289.98,1138.81,27.73,110.85,338.61
2025-10-28 14:06:26,STARLINK-11550 [DTC],22.57,277.36,780.46,25.44,114.21,338.31
2025-10-28 14:07:26,STARLINK-11550 [DTC],37.0,242.74,538.79,23.07,117.42,338.04
2025-10-28 14:08:26,STARLINK-11550 [DTC],33.17,185.82,584.59,20.62,120.52,337.81
2025-10-28 14:09:26,STARLINK-11550 [DTC],19.14,159.97,873.61,18.11,123.51,337.63
2025-10-28 14:10:26,STARLINK-11550 [DTC],10.37,150.0,1246.08,15.55,126.4,337.5
2025-10-28 14:11:26,STARLINK-11550 [DTC],4.65,145.04,1645.24,12.94,129.22,337.43
2025-10-28 14:12:26,STARLINK-11550 [DTC],0.4,142.1,2054.34,10.3,131.98,337.43
2025-10-28 13:54:26,STARLINK-11563 [DTC],0.39,302.72,2027.51,33.28,103.27,327.97
2025-10-28 13:55:26,STARLINK-11563 [DTC],4.71,300.86,1611.48,31.28,107.06,327.62
2025-10-28 13:56:26,STARLINK-11563 [DTC],10.67,297.56,1201.72,29.15,110.68,327.27
2025-10-28 13:57:26,STARLINK-11563 [DTC],20.48,290.44,810.93,26.92,114.14,326.94
2025-10-28 13:58:26,STARLINK-11563 [DTC],40.12,267.19,490.64,24.6,117.45,326.64
2025-10-28 13:59:26,STARLINK-11563 [DTC],46.27,186.98,441.94,22.19,120.63,326.37
2025-10-28 14:00:26,STARLINK-11563 [DTC],23.98,152.98,722.18,19.72,123.69,326.15
2025-10-28 14:01:26,STARLINK-11563 [DTC],12.48,143.92,1103.61,17.18,126.65,325.98
